country,keyword,search_volume,cpc,competition_level,source,difficulty
es,24 horas,60500,0.73,LOW,w3,41
es,cortes de pelo mujer 2025,60500,0,LOW,w3,0
pt,rtp 1 programação,60500,0,LOW,w3,100
es,renfe cercanias valencia,60500,0.79,LOW,w3,30
es,precio,60500,2.81,LOW,w3,33
es,precio barril brent,60500,0.09,LOW,w3,26
es,precio luz,60500,3.45,LOW,w3,25
es,precio luz hoy por horas,60500,1.65,LOW,w3,25
es,que hora argentina,60500,0,LOW,w3,36
es,que hora son en mexico,60500,0,LOW,w3,34
es,hora en argentina,60500,0,LOW,w3,34
es,precio gasolina,60500,0.3,LOW,w3,38
es,abono teatro,60500,2.02,LOW,w3,12
es,cadena dial en directo,60500,0.02,LOW,w3,19
es,fdf en directo,60500,0.43,LOW,w3,18
es,cope en directo,60500,0.02,LOW,w3,25
es,tiempo barcelona hoy,60500,0,LOW,w3,27
es,la ser en directo,60500,0.02,LOW,w3,17
es,el tiempo barcelona hoy,60500,0,LOW,w3,24
es,nova en directo,60500,0.01,LOW,w3,35
es,noticias madrid,60500,0,LOW,w3,92
es,la cope en directo,60500,0.04,LOW,w3,26
es,incendio en españa,60500,0,LOW,w3,26
es,incendio españa,60500,0,LOW,w3,18
es,incendios españa,60500,0,LOW,w3,27
es,incendios en españa,60500,0,LOW,w3,27
es,bandera españa,60500,0.07,HIGH,w3,0
es,real sociedad fichajes,60500,0,LOW,w3,0
es,fichaje real sociedad,60500,0,LOW,w3,0
es,real sociedad fichaje,60500,0,LOW,w3,0
es,cita previa dgt,60500,1.72,LOW,w3,27
es,fichajes real sociedad,60500,0,LOW,w3,0
es,posiciones de real sociedad,60500,0,LOW,w3,11
es,estación de carga de vehículos eléctricos,60500,0.25,LOW,w3,10
es,catedral de valencia,60500,0.2,LOW,w3,20
es,port d'alcúdia,60500,0.55,LOW,w3,3
es,estacion joaquin sorolla valencia,60500,0.24,LOW,w3,0
es,emt valencia,60500,0.56,LOW,w3,31
es,cercanias valencia,60500,0.78,LOW,w3,19
es,bilbao temperatura,60500,0.21,LOW,w3,54
pt,jogos olímpicos de inverno de 2026 hóquei no gelo,60500,0,LOW,w3,0
es,ups seguimiento,60500,2.02,LOW,w3,5
es,outlet moto,60500,0.15,HIGH,w5,0
pt,classificações de liga europa,60500,0,LOW,w5,13
es,freidora de aire,60500,0.24,HIGH,w10,
es,alsa horarios,60500,1.7,LOW,w10,
es,alerta,60500,0,LOW,w10,
es,aemet logroño,60500,0,LOW,w10,
es,alerta roja,60500,0,LOW,w10,
es,logroño aemet,60500,0,LOW,w10,
pt,carta de condução,60500,1.24,LOW,w10,
pt,mercado,60500,0.12,LOW,w10,
pt,mercado dos lavradores,60500,0.17,LOW,w10,
es,tarifa luz,60500,5.74,MEDIUM,w10,
es,tarifa de la luz hoy,60500,1.55,LOW,w10,
es,la tribuna de ciudad real,60500,0,LOW,w10,
es,dni cita previa,60500,1.82,LOW,w10,
es,extranjería cita previa,60500,0.94,LOW,w10,
es,vacaciones,60500,0.77,LOW,w10,
es,cámaras dgt,49500,1.73,LOW,seed,31
es,metro barcelona,49500,0.36,LOW,seed,13
es,fgc,49500,0.74,LOW,seed,90
pt,reais para euros,49500,2.43,LOW,w3,9
es,metro bilbao horarios,49500,0.53,LOW,w3,1
es,ikea gran canaria,49500,0.03,MEDIUM,w3,0
es,aigues de barcelona,49500,3.51,LOW,w3,8
es,museu d'art contemporani de barcelona,49500,0.4,LOW,w3,28
es,islas baleares,49500,0.75,LOW,w3,22
es,maremagnum barcelona,49500,0.55,LOW,w3,2
es,bauhaus barcelona,49500,0.05,MEDIUM,w3,13
es,puerto real,49500,0.91,LOW,w3,9
es,zoo de barcelona,49500,0.49,LOW,w3,4
es,alquiler de coches,49500,2.52,MEDIUM,w3,75
es,bolsa de madrid mercado continuo,49500,1.39,LOW,w3,13
es,calendario laboral 2026,49500,0.06,LOW,w3,41
es,posiciones de rcd espanyol de barcelona,49500,1.83,LOW,w3,0
es,linea 5 de metro madrid,49500,0,LOW,w3,21
es,málaga centro-alameda,49500,0.27,LOW,w3,0
es,zoo madrid,49500,0.39,MEDIUM,w3,14
es,línea 5 metro madrid,49500,0,LOW,w3,12
es,linea metro 5 madrid,49500,0,LOW,w3,10
es,previsión tiempo madrid,49500,0,LOW,w3,44
es,decathlon madrid fuencarral,49500,0.29,LOW,w3,12
es,safari madrid,49500,0.29,LOW,w3,7
es,madrid metro linea 5,49500,0,LOW,w3,0
es,centro comercial gran turia,49500,0.25,LOW,w3,9
es,tiempo madrid prevision,49500,0,LOW,w3,49
es,metro de madrid linea 5,49500,0,LOW,w3,23
es,accidente tren cordoba,49500,0,LOW,w3,9
es,paraguay hora,49500,0,LOW,w3,0
es,hora nicaragua,49500,0,LOW,w3,0
es,linea 5 metro madrid,49500,0,LOW,w3,37
es,centro comercial aqua,49500,0.24,LOW,w3,9
es,centro comercial ànec blau,49500,0.48,LOW,w3,2
es,centro comercial plenilunio,49500,0.6,LOW,w3,0
es,plaza mayor madrid,49500,0.64,MEDIUM,w3,4
es,centro comercial alcalá magna,49500,0.74,LOW,w3,12
es,real zaragoza hoy,49500,0,LOW,w3,38
es,metro madrid línea 5,49500,0,LOW,w3,24
es,nicaragua hora,49500,0,LOW,w3,0
es,hora de honduras,49500,0,LOW,w3,0
es,centro comercial las rosas,49500,1.29,LOW,w3,13
es,hora chilena,49500,0,LOW,w3,7
es,metro linea 5 madrid,49500,0,LOW,w3,21
es,centro comercial gran via,49500,0.14,LOW,w3,24
es,hora paraguaya,49500,0,LOW,w3,0
es,hora en ecuador,49500,0,LOW,w3,8
es,metro madrid linea 5,49500,0,LOW,w3,33
es,ecuador hora,49500,0,LOW,w3,24
es,málaga centro alameda,49500,0.27,LOW,w3,0
pt,meteorologia portimão,49500,0,LOW,w3,0
pt,mapa portugal,49500,0.05,LOW,w3,1
pt,meteorologia vila real,49500,0.17,LOW,w3,9
pt,jogo portugal,49500,3.2,LOW,w3,26
pt,portugal jogo,49500,2.12,LOW,w3,5
pt,eleições legislativas de portugal em 2025,49500,0,LOW,w3,10
pt,ipma braga,49500,0,LOW,w3,32
pt,meteorologia sintra,49500,0.22,LOW,w3,8
pt,porto covo,49500,1.11,LOW,w3,1
pt,meteorologia vila do conde,49500,0,LOW,w3,0
pt,temperatura em lisboa,49500,0,LOW,w3,23
pt,temperatura lisboa,49500,0,LOW,w3,20
pt,aeroporto lisboa,49500,1.83,LOW,w3,15
pt,aeroporto porto,49500,2.68,LOW,w3,19
pt,meteorologia viana castelo,49500,0,LOW,w3,4
pt,meteorologia viana do castelo,49500,0,LOW,w3,5
pt,porto jogos,49500,0.75,LOW,w3,15
pt,outlet vila do conde,49500,0.18,LOW,w3,0
pt,lusiadas porto,49500,0.04,LOW,w3,10
pt,mapa do portugal,49500,0.05,LOW,w3,7
pt,mapa mundo,49500,0.09,MEDIUM,w3,14
es,pesa horarios,49500,0.81,LOW,w3,7
es,horario metro bilbao,49500,0.53,LOW,w3,10
es,horario en ecuador,49500,0,LOW,w3,24
es,ecuador horario,49500,0,LOW,w3,21
es,horario nicaragua,49500,0,LOW,w3,0
es,nicaragua horario,49500,0,LOW,w3,0
es,hora ch,49500,0,LOW,w3,39
es,ayuntamiento de madrid mi carpeta,49500,0,LOW,w3,10
es,eltiempo.es madrid,49500,0.01,LOW,w3,60
es,salud madrid correo,49500,0,LOW,w3,0
es,correo salud madrid,49500,0,LOW,w3,2
es,mi carpeta ayuntamiento de madrid,49500,0,LOW,w3,22
es,ayto de madrid mi carpeta,49500,0,LOW,w3,17
es,correo saluda madrid,49500,0,LOW,w3,0
es,correo madrid salud,49500,0,LOW,w3,3
es,saluda madrid correo,49500,0,LOW,w3,4
es,linea abierta la caixa,49500,2.61,LOW,w3,42
es,precio aceite de oliva,49500,0.2,LOW,w3,8
es,hora en chile,49500,0,LOW,w3,20
es,hora en paraguay,49500,0,LOW,w3,0
es,hora en el ecuador,49500,0,LOW,w3,7
es,nueva york hora,49500,0,LOW,w3,8
es,hora en nueva york,49500,0,LOW,w3,8
es,hora en miami,49500,0,LOW,w3,
es,chile hora,49500,0,LOW,w3,20
es,plaza norte 2,49500,0.65,LOW,w3,53
es,hora nueva york,49500,0,LOW,w3,10
es,hora miami,49500,0,LOW,w3,9
es,hora en nicaragua,49500,0,LOW,w3,0
es,radio marca directo,49500,0.03,LOW,w3,30
es,antena tres en directo,49500,0.01,LOW,w3,80
es,real sociedad hoy,49500,0.42,LOW,w3,24
es,lotería nacional hoy en directo,49500,1.83,LOW,w3,47
es,tdp en directo,49500,0,LOW,w3,73
es,cadena cope directo,49500,0.04,LOW,w3,28
es,radio maria en directo,49500,0.02,LOW,w3,65
es,clima en sevilla españa,49500,2.51,LOW,w3,92
es,guerras civiles españa,49500,0,LOW,w3,5
es,clima sevilla españa,49500,2.51,LOW,w3,42
es,ayuntamiento de sevilla,49500,0.21,LOW,w3,42
es,sevilla españa clima,49500,2.51,LOW,w3,53
es,incendio forestal,49500,0,LOW,w3,45
es,incendios forestales,49500,0,LOW,w3,45
es,zara españa,49500,0.32,HIGH,w3,68
es,resultados examen dgt,49500,0,LOW,w3,12
es,dgt estado carreteras,49500,1.58,LOW,w3,57
es,nota examen dgt,49500,2.29,LOW,w3,11
es,accidente en tren hoy,49500,0,LOW,w3,0
es,accidente tren hoy,49500,0,LOW,w3,0
es,radio nacional de españa,49500,0.15,LOW,w3,41
es,accidente trenes hoy,49500,0,LOW,w3,0
es,accidentes tren hoy,49500,0,LOW,w3,0
es,hotel valencia,49500,1.29,HIGH,w3,21
es,valencia tiempo hoy,49500,0,LOW,w3,28
es,tiempo valencia hoy,49500,0,LOW,w3,41
es,plaza de toros de valencia,49500,0.52,LOW,w3,15
es,amigos valencia,49500,1.16,LOW,w3,9
es,tiempo hoy valencia,49500,0,LOW,w3,38
es,kinépolis valencia,49500,0.28,LOW,w3,0
es,valencia hoy tiempo,49500,0,LOW,w3,35
es,tiempo: algeciras,49500,0,LOW,w3,11
es,tiempo en algeciras,49500,0,LOW,w3,11
es,villarreal celta de vigo,49500,0,LOW,w3,0
pt,eleições presidenciais 2026,49500,0,LOW,w3,36
pt,eleicoes presidenciais 2026,49500,0,LOW,w3,20
es,aquarium barcelona,49500,0.38,MEDIUM,w3,12
pt,comboios,49500,0.38,LOW,w3,18
pt,estacionamento oriente,49500,0.19,LOW,w3,0
es,correos express seguimiento,49500,0.85,LOW,w3,23
es,traductor chino español,49500,0.62,LOW,w3,8
es,noticias valencia,49500,0.93,LOW,w3,100
es,autocine madrid,49500,0.36,LOW,w5,1
es,milanuncios coches,49500,0.73,MEDIUM,w5,14
pt,ctt rastreio,49500,0.53,LOW,w5,0
es,premios lotería navidad 2025,49500,0.08,LOW,w5,52
es,comprar oro,49500,1.24,HIGH,w5,7
es,declaracion de renta 2025,49500,1.8,LOW,w5,11
es,reale seguros,49500,1.45,LOW,w10,
es,el tiempo aemet,49500,0.17,LOW,w10,
es,autobuses jimenez,49500,0.38,LOW,w10,
es,horarios metros bilbao,49500,0.53,LOW,w10,
es,horario en nicaragua,49500,0,LOW,w10,
es,tren barcelona madrid,49500,1.16,HIGH,w10,
es,emt madrid,49500,0.29,LOW,w10,
es,descarriló tren,49500,0,LOW,w10,
es,libro,49500,0.32,MEDIUM,w10,
es,calendario laboral 2025,49500,0.09,LOW,w10,
es,elecciones extremadura 2025,49500,0,LOW,w10,
es,caixaforum barcelona,49500,0.12,LOW,w10,
es,gmail entrar,49500,0.71,LOW,w10,
es,google mail entrar,49500,0.71,LOW,w10,
pt,mercado bom sucesso,49500,0.15,LOW,w10,
es,universidad de alicante,49500,2.68,LOW,w10,
es,tesla model y,49500,0.49,HIGH,w10,
es,tesla supercharger,49500,0.41,LOW,w10,
es,el tiempo mañana,49500,0.36,LOW,w10,
es,tiempo para mañana,49500,0.32,LOW,w10,
pt,ondas de calor,49500,0,LOW,w10,
es,lluvia en valenciano,49500,0,LOW,w10,
es,comprobar la primitiva,49500,0.96,LOW,w10,
es,triplex comprobar,49500,0,LOW,w10,
es,cita previa pasaporte,49500,1.01,LOW,w10,
es,cita toma de huellas,49500,1.75,LOW,w10,
es,cita para huellas,49500,1.17,LOW,w10,
es,descarrilar tren,49500,0,LOW,w10,
es,abono transportes madrid,40500,0.02,LOW,seed,24
es,estación Atocha,40500,0.05,LOW,seed,27
es,estación Chamartín,40500,0.09,LOW,seed,0
es,alquiler furgoneta,40500,1.47,HIGH,seed,12
es,seguro coche comparador,40500,8.77,HIGH,seed,59
pt,tempo Faro,40500,0,LOW,seed,16
pt,salario minimo em portugal,40500,0,LOW,w3,0
pt,salario minimo portugal,40500,0,LOW,w3,2
pt,benfica bilhetes,40500,0.47,LOW,w3,16
es,aemet en huelva,40500,0,LOW,w3,9
es,playa las teresitas santa cruz de tenerife,40500,0.18,LOW,w3,16
es,playa de las teresitas santa cruz de tenerife,40500,0.18,LOW,w3,16
es,sagrada familia barcelona,40500,1.88,MEDIUM,w3,18
es,papagayo tenerife,40500,0.19,LOW,w3,0
es,cb canarias,40500,0.58,LOW,w3,52
es,plaza de españa barcelona,40500,1.14,LOW,w3,0
es,puerto de navacerrada,40500,0.24,LOW,w3,11
es,noticias canarias,40500,0,LOW,w3,91
es,puerto de santa maria,40500,0.94,LOW,w3,26
es,hora canaria,40500,0,LOW,w3,6
es,horario en canarias,40500,0,LOW,w3,0
es,monk barcelona,40500,0.35,LOW,w3,0
es,playa puerto banús,40500,0.22,LOW,w3,0
es,pisos alquiler barcelona,40500,0.46,LOW,w3,0
es,generator barcelona,40500,1.51,LOW,w3,0
es,barcelona tiempo,40500,1.35,LOW,w3,36
es,horario canarias,40500,0,LOW,w3,7
es,hora en canarias,40500,0,LOW,w3,11
es,alquiler furgonetas,40500,1.47,HIGH,w3,15
es,seguros de coche baratos,40500,10.21,HIGH,w3,42
es,comparador seguros coche,40500,8.77,HIGH,w3,59
es,abono transporte madrid,40500,0.02,LOW,w3,24
es,universidad de sevilla,40500,3.04,LOW,w3,100
es,educa madrid,40500,2.64,LOW,w3,33
es,metro de madrid linea 1,40500,0,LOW,w3,26
es,linea 1 de metro madrid,40500,0,LOW,w3,30
es,metro madrid linea 1,40500,0,LOW,w3,31
es,mirandés-real oviedo,40500,0,LOW,w3,0
es,mapa de provincias de españa,40500,0.03,MEDIUM,w3,25
es,centro comercial arcangel,40500,0.25,LOW,w3,3
es,aeropuerto madrid,40500,1.12,LOW,w3,32
es,real monasterio de san lorenzo de el escorial,40500,0.34,LOW,w3,14
es,planetario madrid,40500,0.26,LOW,w3,17
es,parque de atracciones madrid,40500,0.33,MEDIUM,w3,28
es,metro linea 1 madrid,40500,0,LOW,w3,19
es,madrid metro linea 1,40500,0,LOW,w3,8
es,línea 1 metro madrid,40500,0,LOW,w3,22
es,mapa politico de españa,40500,0.03,LOW,w3,7
es,museo banksy madrid,40500,0.79,LOW,w3,0
es,centro comercial garbera,40500,0.44,LOW,w3,0
es,tren madrid valencia,40500,0.98,HIGH,w3,0
es,moncloa madrid,40500,0.63,LOW,w3,15
es,hoteles madrid,40500,1.56,HIGH,w3,20
es,tren valencia madrid,40500,1.03,HIGH,w3,0
es,centro comercial vallsur,40500,0.42,LOW,w3,0
es,linea 1 metro madrid,40500,0,LOW,w3,24
es,avenida de madrid,40500,0.32,LOW,w3,0
es,apagon madrid,40500,0,LOW,w3,1
es,linea metro 1 madrid,40500,0,LOW,w3,12
es,hora chile,40500,0,LOW,w3,39
es,metro madrid línea 1,40500,0,LOW,w3,19
es,grabadora de voz,40500,0.23,MEDIUM,w3,9
pt,ribeira porto,40500,0.63,LOW,w3,0
pt,portugal armenia,40500,0,LOW,w3,0
pt,cascais portugal,40500,1.25,LOW,w3,53
pt,sic notícias direto,40500,0.21,LOW,w3,49
pt,a f porto,40500,0,LOW,w3,17
pt,tempo em lisboa hoje,40500,0.15,LOW,w3,14
pt,liga portugal classificação,40500,0.9,LOW,w3,18
pt,portugal irlanda,40500,0.14,LOW,w3,0
pt,portugal #arménia,40500,0,LOW,w3,0
pt,zara portugal,40500,0.79,MEDIUM,w3,3
pt,bandeira portugal,40500,0.07,HIGH,w3,0
pt,meteorologia santa maria da feira,40500,0.11,LOW,w3,0
pt,classificação liga portugal,40500,0.9,LOW,w3,27
es,tiempo y radar,40500,0.34,LOW,w3,75
es,tiempo: guadalajara,40500,0.69,LOW,w3,21
es,google maps como llegar,40500,0.17,LOW,w3,41
es,madrid códigos postales,40500,0,LOW,w3,3
es,aemet madrid por horas,40500,0,LOW,w3,7
es,precio plata,40500,2.29,LOW,w3,0
es,precio de la luz hoy por horas,40500,2.88,LOW,w3,16
es,precio brent,40500,0.09,LOW,w3,21
es,linea de metro 1,40500,0,LOW,w3,28
es,aeropuerto de la coruña,40500,1.19,LOW,w3,10
es,noticias sevilla,40500,0,LOW,w3,68
es,estados unidos la hora,40500,0,LOW,w3,11
es,hora en brasil,40500,0,LOW,w3,9
es,centro comercial plaza mar 2,40500,0.15,LOW,w3,16
es,cadena dial directo,40500,0.02,LOW,w3,23
pt,sapo desporto,40500,0,LOW,w3,17
pt,sapo emprego,40500,0.37,LOW,w3,21
es,bono cultural joven,40500,1.2,LOW,w3,31
es,real oviedo hoy,40500,0,LOW,w3,26
es,ver antena 3 en directo,40500,0.01,LOW,w3,78
es,musicales en madrid,40500,0.4,HIGH,w3,9
es,canal sur radio directo,40500,0.02,LOW,w3,41
es,radio 3 directo,40500,0.2,LOW,w3,21
es,la cuatro en directo,40500,0,LOW,w3,51
es,neox en directo,40500,0.04,LOW,w3,26
es,radio cope directo,40500,0.04,LOW,w3,16
es,temperatura madrid hoy,40500,0.2,LOW,w3,26
es,galicia incendio,40500,0,LOW,w3,0
es,españa carlos iii,40500,0,LOW,w3,27
es,carlos iii españa,40500,0,LOW,w3,15
es,incendios en galicia,40500,0,LOW,w3,19
es,galicia incendios,40500,0,LOW,w3,5
es,incendios galicia,40500,0,LOW,w3,4
es,incendio en galicia,40500,0,LOW,w3,0
es,partidos de real sociedad,40500,0.92,LOW,w3,3
es,notas dgt,40500,1.87,LOW,w3,32
pt,horário brasília,40500,0,LOW,w3,12
pt,horário no brasil,40500,0,LOW,w3,26
pt,horário brasilia,40500,0,LOW,w3,14
pt,brasil horário,40500,0,LOW,w3,17
pt,horário em brasília,40500,0,LOW,w3,21
pt,horário em brasil,40500,0,LOW,w3,13
pt,brasília horário,40500,0,LOW,w3,30
pt,horário do brasil,40500,0,LOW,w3,20
pt,greve geral,40500,0,LOW,w3,0
pt,horário brasil,40500,0,LOW,w3,20
pt,horário brasileiro,40500,0,LOW,w3,16
es,horarios f1,40500,0.02,LOW,w3,7
es,horarios actual,40500,0.02,LOW,w3,62
es,noticias españa hoy,40500,0.53,LOW,w3,100
es,últimas noticias españa,40500,0.3,LOW,w3,100
es,lavado de coches,40500,0.26,LOW,w3,13
es,patinete eléctrico,40500,0.35,HIGH,w3,0
es,lluvia valencia,40500,0,LOW,w3,27
es,el port de la selva,40500,1.1,LOW,w3,0
es,oceanogràfic valencia,40500,0.77,HIGH,w3,20
es,feria valencia,40500,1.92,LOW,w3,31
es,port de la selva,40500,1.1,LOW,w3,0
es,lluvia en valencia,40500,0,LOW,w3,77
es,lluvias en valencia,40500,0,LOW,w3,71
es,chat valencia,40500,1.4,LOW,w3,0
es,avenida de andalucía,40500,0.32,LOW,w3,0
es,aguas de valencia,40500,1.58,LOW,w3,7
es,lluvias valencia,40500,0,LOW,w3,43
es,estación de autobuses de a coruña,40500,0.43,LOW,w3,4
es,estación de autobuses donostia,40500,0.15,LOW,w3,1
es,estación de autobuses de toledo,40500,0.13,LOW,w3,0
es,estación de autobuses sur,40500,0.14,LOW,w3,10
pt,brasília hora,40500,0,LOW,w3,17
pt,hora em brasília,40500,0,LOW,w3,25
pt,hora em brasil,40500,0,LOW,w3,18
pt,hora no brasil,40500,0,LOW,w3,26
pt,hora em brasilia,40500,0,LOW,w3,43
pt,jogos olímpicos de inverno de 2026 snowboard,40500,0,LOW,w3,0
pt,hora do brasil,40500,0,LOW,w3,26
pt,hora brasília,40500,0,LOW,w3,24
es,t1 barcelona airport,40500,0.15,LOW,w3,27
es,aeropuerto t1-t2-t3,40500,0.17,LOW,w3,15
pt,ponte vasco da gama,40500,0.24,LOW,w3,1
es,traductor euskera español,40500,0.74,LOW,w3,18
es,tipsa seguimiento,40500,0.8,LOW,w3,3
es,traductor español chino,40500,0.65,LOW,w3,4
es,hora actualizada,40500,0.02,LOW,w3,51
es,universidad de valencia,40500,4.86,LOW,w3,100
es,tiempo en palma de mallorca,40500,0.44,LOW,w5,25
es,marcas de coches,40500,1.57,LOW,w5,0
es,byd coches,40500,0.42,HIGH,w5,0
es,estación de servicio madese repsol,40500,0.2,LOW,w5,0
es,idealista zaragoza,40500,0.41,LOW,w10,
es,catalunya radio directe,40500,0.32,LOW,w10,
pt,horario brasilia,40500,0,LOW,w10,
pt,fertagus horario,40500,0,LOW,w10,
pt,brasília horario,40500,0,LOW,w10,
es,monbus horarios,40500,0.25,LOW,w10,
es,horario con brasil,40500,0,LOW,w10,
es,tren madrid barcelona,40500,1.22,HIGH,w10,
es,cita medica madrid,40500,0.29,LOW,w10,
es,outlook entrar,40500,0,LOW,w10,
es,tarifa tiempo,40500,0,LOW,w10,
es,eltiempo.es tarifa,40500,0,LOW,w10,
es,el tiempo es tarifa,40500,0,LOW,w10,
es,resultados 1 rfef grupo 2,40500,0,LOW,w10,
es,programacion la 2,40500,0,LOW,w10,
es,clasificacion formula 1,40500,0,LOW,w10,
es,programación la 2,40500,0,LOW,w10,
es,programacion 2,40500,0,LOW,w10,
es,programación 2,40500,0,LOW,w10,
es,programación en la 2,40500,0,LOW,w10,
es,estacion de autobuses donostia,40500,0.15,LOW,w10,
es,matricula coche,40500,0.4,MEDIUM,w10,
es,tiempo ibiza,40500,0,LOW,w10,
es,hora brasil,40500,0,LOW,w10,
es,brasil hora,40500,0,LOW,w10,
es,brasilia hora,40500,0,LOW,w10,
es,sas cita previa,40500,1.12,LOW,w10,
es,cita pasaporte,40500,0.98,LOW,w10,
es,cita previa inem,40500,0.84,LOW,w10,
es,pedir cita dni,40500,1.02,LOW,w10,
es,cuando es semana santa,40500,0.14,LOW,w10,
es,cercanías Sevilla,33100,0.77,LOW,seed,0
es,metro sevilla,33100,0.75,LOW,seed,0
es,trasmediterranea,33100,0.69,MEDIUM,seed,
es,grandi navi veloci,33100,0.08,LOW,seed,0
es,puerto de Barcelona,33100,0.47,LOW,seed,8
es,dana,33100,2.2,LOW,seed,47
es,código postal madrid,33100,0,LOW,seed,1
pt,aeroporto lisboa chegadas,33100,0.55,LOW,seed,3
pt,preços dos combustíveis próxima semana,33100,0,LOW,w3,0
es,barcelona lluvias,33100,0,LOW,w3,37
es,previsión tiempo barcelona,33100,0,LOW,w3,63
es,sala apolo barcelona,33100,0.91,LOW,w3,3
es,opium barcelona,33100,0.36,LOW,w3,19
es,mercado encants barcelona,33100,0.29,LOW,w3,6
es,mercadillo encants barcelona,33100,0.29,LOW,w3,0
es,noticias tenerife,33100,0,LOW,w3,100
es,ajuntament de barcelona,33100,0.13,LOW,w3,100
es,festivos barcelona 2025,33100,0,LOW,w3,0
es,restaurantes barcelona,33100,0.67,LOW,w3,35
es,hotel barcelona,33100,1.7,HIGH,w3,24
es,zoo barcelona,33100,0.59,MEDIUM,w3,9
es,hotel arts barcelona,33100,1.39,LOW,w3,6
es,previsión tiempo: barcelona,33100,0,LOW,w3,63
es,barcelona prevision tiempo,33100,0,LOW,w3,42
es,moviles baratos,33100,0.4,HIGH,w3,0
es,tabaco barato,33100,0.26,LOW,w3,0
es,tabacos baratos,33100,0.26,LOW,w3,13
es,cirbe banco de españa,33100,1.15,LOW,w3,19
es,alquiler,33100,0.68,LOW,w3,27
es,convocatoria españa,33100,0,LOW,w3,22
es,codigo madrid postal,33100,0,LOW,w3,0
es,ultima matricula españa,33100,0.61,LOW,w3,0
es,exposiciones madrid,33100,0.58,LOW,w3,33
es,carpeta ciudadana comunidad de madrid,33100,0,LOW,w3,48
es,calendario escolar madrid,33100,0.05,LOW,w3,11
es,jubilación en españa,33100,0.58,LOW,w3,20
es,carpeta ciudadana madrid,33100,0,LOW,w3,31
es,posiciones de barcelona,33100,0,LOW,w3,0
es,madrid codigo postal,33100,0,LOW,w3,0
es,república dominicana hora,33100,0,LOW,w3,3
es,hora república dominicana,33100,0,LOW,w3,13
es,metro madrid linea 3,33100,0,LOW,w3,27
es,linea 7 de metro madrid,33100,0,LOW,w3,1
es,codigo postal en madrid,33100,0,LOW,w3,0
es,metro madrid linea 7,33100,0,LOW,w3,36
es,san blas madrid,33100,0.99,LOW,w3,12
es,linea 9 metro madrid,33100,0,LOW,w3,6
es,mapa fisico españa,33100,0.03,LOW,w3,0
es,centro comercial area sur,33100,1.3,LOW,w3,7
es,madrid código postal,33100,0,LOW,w3,0
es,linea 3 metro madrid,33100,0,LOW,w3,27
es,hora madrid,33100,0,LOW,w3,44
es,estación de chamartín madrid,33100,0.04,LOW,w3,0
es,hora de colombia,33100,0,LOW,w3,14
es,aquopolis madrid,33100,0.66,LOW,w3,13
es,metro linea 3 madrid,33100,0,LOW,w3,14
es,línea 7 metro madrid,33100,0,LOW,w3,19
es,republica dominicana hora,33100,0,LOW,w3,3
es,teatro madrid,33100,0.26,HIGH,w3,59
es,centro comercial rosaleda,33100,0.26,LOW,w3,15
es,linea 7 metro madrid,33100,0,LOW,w3,12
es,centro comercial la gavia,33100,0.57,LOW,w3,2
es,metro línea 3 madrid,33100,0,LOW,w3,15
es,metro de madrid linea 7,33100,0,LOW,w3,20
