country,keyword,search_volume,cpc,competition,competition_level,source,monthly_searches,difficulty
es,el tiempo: barcelona hoy,60500,0,0,LOW,expansion,0,37
es,meteocat barcelona,60500,0,0,LOW,expansion,0,63
es,chat barcelona,60500,1.42,0,LOW,expansion,0,0
es,meteo barcelona,60500,0,0,LOW,expansion,0,63
es,seguro coche,60500,10.75,0.82,HIGH,expansion,0,59
es,boletín oficial comunidad de madrid,60500,0,0,LOW,expansion,0,54
es,boletin oficial comunidad de madrid,60500,0,0,LOW,expansion,0,43
es,universidad autónoma de madrid,60500,3.34,0.06,LOW,expansion,0,58
es,correo universidad politecnica de madrid,60500,0,0,LOW,expansion,0,71
es,horarios en españa,60500,0,0,LOW,expansion,0,25
es,hora argentino,60500,0,0,LOW,expansion,0,30
es,restaurantes madrid,60500,0.55,0.28,LOW,expansion,0,11
es,mapa españa politico,60500,0.03,0.34,MEDIUM,expansion,0,19
es,santo domingo de la calzada,60500,2.46,0.02,LOW,expansion,0,17
es,hoteles en madrid,60500,1.22,0.88,HIGH,expansion,0,12
es,santo domingo,60500,0.44,0.05,LOW,expansion,0,21
es,madrid estacion sur,60500,0.18,0.06,LOW,expansion,0,2
es,incendios madrid,60500,0,0,LOW,expansion,0,0
es,centro comercial el saler,60500,0.22,0.04,LOW,expansion,0,18
es,mapa política españa,60500,0.03,0.34,MEDIUM,expansion,0,2
es,rastro de madrid,60500,0.17,0.09,LOW,expansion,0,11
es,hora española,60500,0,0,LOW,expansion,0,49
es,españa la hora,60500,0,0,LOW,expansion,0,30
es,españa hora,60500,0,0,LOW,expansion,0,30
es,mapa politico españa,60500,0.03,0.34,MEDIUM,expansion,0,17
es,centro comercial salera,60500,0.7,0.05,LOW,expansion,0,1
es,atocha madrid,60500,0.91,0.14,LOW,expansion,0,8
es,estación de madrid-chamartín-clara campoamor,60500,0.21,0.07,LOW,expansion,0,1
es,incendio madrid,60500,0,0,LOW,expansion,0,0
es,renfe cercanias madrid,60500,0.84,0.01,LOW,expansion,0,48
es,soto del real,60500,0.97,0.03,LOW,expansion,0,22
pt,vila nova de milfontes,60500,0.84,0.08,LOW,expansion,0,0
pt,hospital luz lisboa,60500,0.14,0.1,LOW,expansion,0,9
pt,mapa de portugal,60500,0.07,0.28,LOW,expansion,0,17
pt,lisboa rossio,60500,0.45,0.05,LOW,expansion,0,2
pt,sintra portugal,60500,0.94,0.06,LOW,expansion,0,64
pt,rossio em lisboa,60500,0.45,0.05,LOW,expansion,0,1
pt,hospital cuf porto,60500,1.03,0.05,LOW,expansion,0,2
pt,hospital dos lusíadas lisboa,60500,0.1,0.1,LOW,expansion,0,2
pt,apagao em portugal,60500,0,0,LOW,expansion,0,0
pt,meteorologia matosinhos,60500,0,0,LOW,expansion,0,14
pt,clima lisboa,60500,0,0,LOW,expansion,0,25
pt,eleições legislativas 2025,60500,0,0,LOW,expansion,0,19
pt,eleicoes legislativas 2025,60500,0,0,LOW,expansion,0,23
es,24 horas,60500,0.73,0.01,LOW,expansion,0,41
es,cortes de pelo mujer 2025,60500,0,0,LOW,expansion,0,0
pt,rtp 1 programação,60500,0,0,LOW,expansion,0,100
es,renfe cercanias valencia,60500,0.79,0.01,LOW,expansion,0,30
es,precio,60500,2.81,0,LOW,expansion,0,33
es,precio barril brent,60500,0.09,0,LOW,expansion,0,26
es,precio luz,60500,3.45,0.13,LOW,expansion,0,25
es,precio luz hoy por horas,60500,1.65,0.04,LOW,expansion,0,25
es,que hora argentina,60500,0,0,LOW,expansion,0,36
es,que hora son en mexico,60500,0,0,LOW,expansion,0,34
es,hora en argentina,60500,0,0,LOW,expansion,0,34
es,precio gasolina,60500,0.3,0.01,LOW,expansion,0,38
es,abono teatro,60500,2.02,0.01,LOW,expansion,0,12
es,cadena dial en directo,60500,0.02,0.01,LOW,expansion,0,19
es,fdf en directo,60500,0.43,0,LOW,expansion,0,18
es,cope en directo,60500,0.02,0,LOW,expansion,0,25
es,tiempo barcelona hoy,60500,0,0,LOW,expansion,0,27
es,la ser en directo,60500,0.02,0.01,LOW,expansion,0,17
es,el tiempo barcelona hoy,60500,0,0,LOW,expansion,0,24
es,nova en directo,60500,0.01,0,LOW,expansion,0,35
es,noticias madrid,60500,0,0,LOW,expansion,0,92
es,la cope en directo,60500,0.04,0.01,LOW,expansion,0,26
es,incendio en españa,60500,0,0,LOW,expansion,0,26
es,incendio españa,60500,0,0,LOW,expansion,0,18
es,incendios españa,60500,0,0,LOW,expansion,0,27
es,incendios en españa,60500,0,0,LOW,expansion,0,27
es,bandera españa,60500,0.07,0.69,HIGH,expansion,0,0
es,real sociedad fichajes,60500,0,0,LOW,expansion,0,0
es,fichaje real sociedad,60500,0,0,LOW,expansion,0,0
es,real sociedad fichaje,60500,0,0,LOW,expansion,0,0
es,cita previa dgt,60500,1.72,0.01,LOW,expansion,0,27
es,fichajes real sociedad,60500,0,0,LOW,expansion,0,0
es,posiciones de real sociedad,60500,0,0,LOW,expansion,0,11
es,estación de carga de vehículos eléctricos,60500,0.25,0.06,LOW,expansion,0,10
es,catedral de valencia,60500,0.2,0.24,LOW,expansion,0,20
es,port d'alcúdia,60500,0.55,0.07,LOW,expansion,0,3
es,estacion joaquin sorolla valencia,60500,0.24,0.12,LOW,expansion,0,0
es,emt valencia,60500,0.56,0,LOW,expansion,0,31
es,cercanias valencia,60500,0.78,0,LOW,expansion,0,19
es,bilbao temperatura,60500,0.21,0,LOW,expansion,0,54
pt,jogos olímpicos de inverno de 2026 hóquei no gelo,60500,0,0,LOW,expansion,0,0
es,ups seguimiento,60500,2.02,0.01,LOW,expansion,0,5
es,outlet moto,60500,0.15,1,HIGH,affiliate,0,0
pt,classificações de liga europa,60500,0,0,LOW,affiliate,0,13
es,cámaras dgt,49500,1.73,LOW,,seed,12,31
es,metro barcelona,49500,0.36,LOW,,seed,12,13
es,fgc,49500,0.74,LOW,,seed,12,90
pt,reais para euros,49500,2.43,0,LOW,expansion,0,9
es,metro bilbao horarios,49500,0.53,0,LOW,expansion,0,1
es,ikea gran canaria,49500,0.03,0.45,MEDIUM,expansion,0,0
es,aigues de barcelona,49500,3.51,0.02,LOW,expansion,0,8
es,museu d'art contemporani de barcelona,49500,0.4,0.1,LOW,expansion,0,28
es,islas baleares,49500,0.75,0.02,LOW,expansion,0,22
es,maremagnum barcelona,49500,0.55,0.06,LOW,expansion,0,2
es,bauhaus barcelona,49500,0.05,0.39,MEDIUM,expansion,0,13
es,puerto real,49500,0.91,0.04,LOW,expansion,0,9
es,zoo de barcelona,49500,0.49,0.18,LOW,expansion,0,4
es,alquiler de coches,49500,2.52,0.59,MEDIUM,expansion,0,75
es,bolsa de madrid mercado continuo,49500,1.39,0.02,LOW,expansion,0,13
es,calendario laboral 2026,49500,0.06,0.03,LOW,expansion,0,41
es,posiciones de rcd espanyol de barcelona,49500,1.83,0,LOW,expansion,0,0
es,linea 5 de metro madrid,49500,0,0,LOW,expansion,0,21
es,málaga centro-alameda,49500,0.27,0.14,LOW,expansion,0,0
es,zoo madrid,49500,0.39,0.52,MEDIUM,expansion,0,14
es,línea 5 metro madrid,49500,0,0,LOW,expansion,0,12
es,linea metro 5 madrid,49500,0,0,LOW,expansion,0,10
es,previsión tiempo madrid,49500,0,0,LOW,expansion,0,44
es,decathlon madrid fuencarral,49500,0.29,0.14,LOW,expansion,0,12
es,safari madrid,49500,0.29,0.1,LOW,expansion,0,7
es,madrid metro linea 5,49500,0,0,LOW,expansion,0,0
es,centro comercial gran turia,49500,0.25,0.06,LOW,expansion,0,9
es,tiempo madrid prevision,49500,0,0,LOW,expansion,0,49
es,metro de madrid linea 5,49500,0,0,LOW,expansion,0,23
es,accidente tren cordoba,49500,0,0,LOW,expansion,0,9
es,paraguay hora,49500,0,0,LOW,expansion,0,0
es,hora nicaragua,49500,0,0,LOW,expansion,0,0
es,linea 5 metro madrid,49500,0,0,LOW,expansion,0,37
es,centro comercial aqua,49500,0.24,0.06,LOW,expansion,0,9
es,centro comercial ànec blau,49500,0.48,0.04,LOW,expansion,0,2
es,centro comercial plenilunio,49500,0.6,0.04,LOW,expansion,0,0
es,plaza mayor madrid,49500,0.64,0.36,MEDIUM,expansion,0,4
es,centro comercial alcalá magna,49500,0.74,0.06,LOW,expansion,0,12
es,real zaragoza hoy,49500,0,0,LOW,expansion,0,38
es,metro madrid línea 5,49500,0,0,LOW,expansion,0,24
es,nicaragua hora,49500,0,0,LOW,expansion,0,0
es,hora de honduras,49500,0,0,LOW,expansion,0,0
es,centro comercial las rosas,49500,1.29,0.05,LOW,expansion,0,13
es,hora chilena,49500,0,0,LOW,expansion,0,7
es,metro linea 5 madrid,49500,0,0,LOW,expansion,0,21
es,centro comercial gran via,49500,0.14,0.05,LOW,expansion,0,24
es,hora paraguaya,49500,0,0,LOW,expansion,0,0
es,hora en ecuador,49500,0,0,LOW,expansion,0,8
es,metro madrid linea 5,49500,0,0,LOW,expansion,0,33
es,ecuador hora,49500,0,0,LOW,expansion,0,24
es,málaga centro alameda,49500,0.27,0.14,LOW,expansion,0,0
pt,meteorologia portimão,49500,0,0,LOW,expansion,0,0
pt,mapa portugal,49500,0.05,0.33,LOW,expansion,0,1
pt,meteorologia vila real,49500,0.17,0,LOW,expansion,0,9
pt,jogo portugal,49500,3.2,0.01,LOW,expansion,0,26
pt,portugal jogo,49500,2.12,0,LOW,expansion,0,5
pt,eleições legislativas de portugal em 2025,49500,0,0,LOW,expansion,0,10
pt,ipma braga,49500,0,0,LOW,expansion,0,32
pt,meteorologia sintra,49500,0.22,0,LOW,expansion,0,8
pt,porto covo,49500,1.11,0.09,LOW,expansion,0,1
pt,meteorologia vila do conde,49500,0,0,LOW,expansion,0,0
pt,temperatura em lisboa,49500,0,0,LOW,expansion,0,23
pt,temperatura lisboa,49500,0,0,LOW,expansion,0,20
pt,aeroporto lisboa,49500,1.83,0.05,LOW,expansion,0,15
pt,aeroporto porto,49500,2.68,0.03,LOW,expansion,0,19
pt,meteorologia viana castelo,49500,0,0,LOW,expansion,0,4
pt,meteorologia viana do castelo,49500,0,0,LOW,expansion,0,5
pt,porto jogos,49500,0.75,0,LOW,expansion,0,15
pt,outlet vila do conde,49500,0.18,0.13,LOW,expansion,0,0
pt,lusiadas porto,49500,0.04,0.11,LOW,expansion,0,10
pt,mapa do portugal,49500,0.05,0.33,LOW,expansion,0,7
pt,mapa mundo,49500,0.09,0.51,MEDIUM,expansion,0,14
es,pesa horarios,49500,0.81,0,LOW,expansion,0,7
es,horario metro bilbao,49500,0.53,0,LOW,expansion,0,10
es,horario en ecuador,49500,0,0,LOW,expansion,0,24
es,ecuador horario,49500,0,0,LOW,expansion,0,21
es,horario nicaragua,49500,0,0,LOW,expansion,0,0
es,nicaragua horario,49500,0,0,LOW,expansion,0,0
es,hora ch,49500,0,0,LOW,expansion,0,39
es,ayuntamiento de madrid mi carpeta,49500,0,0,LOW,expansion,0,10
es,eltiempo.es madrid,49500,0.01,0,LOW,expansion,0,60
es,salud madrid correo,49500,0,0,LOW,expansion,0,0
es,correo salud madrid,49500,0,0,LOW,expansion,0,2
es,mi carpeta ayuntamiento de madrid,49500,0,0,LOW,expansion,0,22
es,ayto de madrid mi carpeta,49500,0,0,LOW,expansion,0,17
es,correo saluda madrid,49500,0,0,LOW,expansion,0,0
es,correo madrid salud,49500,0,0,LOW,expansion,0,3
es,saluda madrid correo,49500,0,0,LOW,expansion,0,4
es,linea abierta la caixa,49500,2.61,0,LOW,expansion,0,42
es,precio aceite de oliva,49500,0.2,0.17,LOW,expansion,0,8
es,hora en chile,49500,0,0,LOW,expansion,0,20
es,hora en paraguay,49500,0,0,LOW,expansion,0,0
es,hora en el ecuador,49500,0,0,LOW,expansion,0,7
es,nueva york hora,49500,0,0,LOW,expansion,0,8
es,hora en nueva york,49500,0,0,LOW,expansion,0,8
es,hora en miami,49500,0,0,LOW,expansion,0,
es,chile hora,49500,0,0,LOW,expansion,0,20
es,plaza norte 2,49500,0.65,0.02,LOW,expansion,0,53
es,hora nueva york,49500,0,0,LOW,expansion,0,10
es,hora miami,49500,0,0,LOW,expansion,0,9
es,hora en nicaragua,49500,0,0,LOW,expansion,0,0
es,radio marca directo,49500,0.03,0,LOW,expansion,0,30
es,antena tres en directo,49500,0.01,0,LOW,expansion,0,80
es,real sociedad hoy,49500,0.42,0,LOW,expansion,0,24
es,lotería nacional hoy en directo,49500,1.83,0,LOW,expansion,0,47
es,tdp en directo,49500,0,0,LOW,expansion,0,73
es,cadena cope directo,49500,0.04,0.01,LOW,expansion,0,28
es,radio maria en directo,49500,0.02,0,LOW,expansion,0,65
es,clima en sevilla españa,49500,2.51,0,LOW,expansion,0,92
es,guerras civiles españa,49500,0,0,LOW,expansion,0,5
es,clima sevilla españa,49500,2.51,0,LOW,expansion,0,42
es,ayuntamiento de sevilla,49500,0.21,0.04,LOW,expansion,0,42
es,sevilla españa clima,49500,2.51,0,LOW,expansion,0,53
es,incendio forestal,49500,0,0,LOW,expansion,0,45
es,incendios forestales,49500,0,0,LOW,expansion,0,45
es,zara españa,49500,0.32,0.82,HIGH,expansion,0,68
es,resultados examen dgt,49500,0,0,LOW,expansion,0,12
es,dgt estado carreteras,49500,1.58,0,LOW,expansion,0,57
es,nota examen dgt,49500,2.29,0,LOW,expansion,0,11
es,accidente en tren hoy,49500,0,0,LOW,expansion,0,0
es,accidente tren hoy,49500,0,0,LOW,expansion,0,0
es,radio nacional de españa,49500,0.15,0.01,LOW,expansion,0,41
es,accidente trenes hoy,49500,0,0,LOW,expansion,0,0
es,accidentes tren hoy,49500,0,0,LOW,expansion,0,0
es,hotel valencia,49500,1.29,0.74,HIGH,expansion,0,21
es,valencia tiempo hoy,49500,0,0,LOW,expansion,0,28
es,tiempo valencia hoy,49500,0,0,LOW,expansion,0,41
es,plaza de toros de valencia,49500,0.52,0.1,LOW,expansion,0,15
es,amigos valencia,49500,1.16,0,LOW,expansion,0,9
es,tiempo hoy valencia,49500,0,0,LOW,expansion,0,38
es,kinépolis valencia,49500,0.28,0,LOW,expansion,0,0
es,valencia hoy tiempo,49500,0,0,LOW,expansion,0,35
es,tiempo: algeciras,49500,0,0,LOW,expansion,0,11
es,tiempo en algeciras,49500,0,0,LOW,expansion,0,11
es,villarreal celta de vigo,49500,0,0,LOW,expansion,0,0
pt,eleições presidenciais 2026,49500,0,0,LOW,expansion,0,36
pt,eleicoes presidenciais 2026,49500,0,0,LOW,expansion,0,20
es,aquarium barcelona,49500,0.38,0.53,MEDIUM,expansion,0,12
pt,comboios,49500,0.38,0.04,LOW,expansion,0,18
pt,estacionamento oriente,49500,0.19,0.04,LOW,expansion,0,0
es,correos express seguimiento,49500,0.85,0.02,LOW,expansion,0,23
es,traductor chino español,49500,0.62,0.03,LOW,expansion,0,8
es,noticias valencia,49500,0.93,0,LOW,expansion,0,100
es,autocine madrid,49500,0.36,0.05,LOW,affiliate,0,1
es,milanuncios coches,49500,0.73,0.35,MEDIUM,affiliate,0,14
pt,ctt rastreio,49500,0.53,0.01,LOW,affiliate,0,0
es,premios lotería navidad 2025,49500,0.08,0.01,LOW,affiliate,0,52
es,comprar oro,49500,1.24,0.67,HIGH,affiliate,0,7
es,declaracion de renta 2025,49500,1.8,0.02,LOW,affiliate,0,11
es,abono transportes madrid,40500,0.02,LOW,,seed,12,24
es,estación Atocha,40500,0.05,LOW,,seed,12,27
es,estación Chamartín,40500,0.09,LOW,,seed,12,0
es,alquiler furgoneta,40500,1.47,HIGH,,seed,12,12
es,seguro coche comparador,40500,8.77,HIGH,,seed,12,59
pt,tempo Faro,40500,0,LOW,,seed,12,16
pt,salario minimo em portugal,40500,0,0,LOW,expansion,0,0
pt,salario minimo portugal,40500,0,0,LOW,expansion,0,2
pt,benfica bilhetes,40500,0.47,0.1,LOW,expansion,0,16
es,aemet en huelva,40500,0,0,LOW,expansion,0,9
es,playa las teresitas santa cruz de tenerife,40500,0.18,0.04,LOW,expansion,0,16
es,playa de las teresitas santa cruz de tenerife,40500,0.18,0.04,LOW,expansion,0,16
es,sagrada familia barcelona,40500,1.88,0.56,MEDIUM,expansion,0,18
es,papagayo tenerife,40500,0.19,0.1,LOW,expansion,0,0
es,cb canarias,40500,0.58,0,LOW,expansion,0,52
es,plaza de españa barcelona,40500,1.14,0.05,LOW,expansion,0,0
es,puerto de navacerrada,40500,0.24,0.04,LOW,expansion,0,11
es,noticias canarias,40500,0,0,LOW,expansion,0,91
es,puerto de santa maria,40500,0.94,0.13,LOW,expansion,0,26
es,hora canaria,40500,0,0,LOW,expansion,0,6
es,horario en canarias,40500,0,0,LOW,expansion,0,0
es,monk barcelona,40500,0.35,0.06,LOW,expansion,0,0
es,playa puerto banús,40500,0.22,0.08,LOW,expansion,0,0
es,pisos alquiler barcelona,40500,0.46,0.28,LOW,expansion,0,0
es,generator barcelona,40500,1.51,0.19,LOW,expansion,0,0
es,barcelona tiempo,40500,1.35,0,LOW,expansion,0,36
es,horario canarias,40500,0,0,LOW,expansion,0,7
es,hora en canarias,40500,0,0,LOW,expansion,0,11
es,alquiler furgonetas,40500,1.47,0.69,HIGH,expansion,0,15
es,seguros de coche baratos,40500,10.21,0.83,HIGH,expansion,0,42
es,comparador seguros coche,40500,8.77,0.81,HIGH,expansion,0,59
es,abono transporte madrid,40500,0.02,0,LOW,expansion,0,24
es,universidad de sevilla,40500,3.04,0.06,LOW,expansion,0,100
es,educa madrid,40500,2.64,0.01,LOW,expansion,0,33
es,metro de madrid linea 1,40500,0,0,LOW,expansion,0,26
es,linea 1 de metro madrid,40500,0,0,LOW,expansion,0,30
es,metro madrid linea 1,40500,0,0,LOW,expansion,0,31
es,mirandés-real oviedo,40500,0,0,LOW,expansion,0,0
es,mapa de provincias de españa,40500,0.03,0.36,MEDIUM,expansion,0,25
es,centro comercial arcangel,40500,0.25,0.06,LOW,expansion,0,3
es,aeropuerto madrid,40500,1.12,0.02,LOW,expansion,0,32
es,real monasterio de san lorenzo de el escorial,40500,0.34,0.06,LOW,expansion,0,14
es,planetario madrid,40500,0.26,0.05,LOW,expansion,0,17
es,parque de atracciones madrid,40500,0.33,0.44,MEDIUM,expansion,0,28
es,metro linea 1 madrid,40500,0,0,LOW,expansion,0,19
es,madrid metro linea 1,40500,0,0,LOW,expansion,0,8
es,línea 1 metro madrid,40500,0,0,LOW,expansion,0,22
es,mapa politico de españa,40500,0.03,0.29,LOW,expansion,0,7
es,museo banksy madrid,40500,0.79,0.26,LOW,expansion,0,0
es,centro comercial garbera,40500,0.44,0.05,LOW,expansion,0,0
es,tren madrid valencia,40500,0.98,0.73,HIGH,expansion,0,0
es,moncloa madrid,40500,0.63,0.06,LOW,expansion,0,15
es,hoteles madrid,40500,1.56,0.83,HIGH,expansion,0,20
es,tren valencia madrid,40500,1.03,0.73,HIGH,expansion,0,0
es,centro comercial vallsur,40500,0.42,0.05,LOW,expansion,0,0
es,linea 1 metro madrid,40500,0,0,LOW,expansion,0,24
es,avenida de madrid,40500,0.32,0.05,LOW,expansion,0,0
es,apagon madrid,40500,0,0,LOW,expansion,0,1
es,linea metro 1 madrid,40500,0,0,LOW,expansion,0,12
es,hora chile,40500,0,0,LOW,expansion,0,39
es,metro madrid línea 1,40500,0,0,LOW,expansion,0,19
es,grabadora de voz,40500,0.23,0.64,MEDIUM,expansion,0,9
pt,ribeira porto,40500,0.63,0.09,LOW,expansion,0,0
pt,portugal armenia,40500,0,0,LOW,expansion,0,0
pt,cascais portugal,40500,1.25,0.03,LOW,expansion,0,53
pt,sic notícias direto,40500,0.21,0,LOW,expansion,0,49
pt,a f porto,40500,0,0,LOW,expansion,0,17
pt,tempo em lisboa hoje,40500,0.15,0,LOW,expansion,0,14
pt,liga portugal classificação,40500,0.9,0,LOW,expansion,0,18
pt,portugal irlanda,40500,0.14,0,LOW,expansion,0,0
pt,portugal #arménia,40500,0,0,LOW,expansion,0,0
pt,zara portugal,40500,0.79,0.53,MEDIUM,expansion,0,3
pt,bandeira portugal,40500,0.07,0.8,HIGH,expansion,0,0
pt,meteorologia santa maria da feira,40500,0.11,0,LOW,expansion,0,0
pt,classificação liga portugal,40500,0.9,0,LOW,expansion,0,27
es,tiempo y radar,40500,0.34,0,LOW,expansion,0,75
es,tiempo: guadalajara,40500,0.69,0,LOW,expansion,0,21
es,google maps como llegar,40500,0.17,0,LOW,expansion,0,41
es,madrid códigos postales,40500,0,0,LOW,expansion,0,3
es,aemet madrid por horas,40500,0,0,LOW,expansion,0,7
es,precio plata,40500,2.29,0.01,LOW,expansion,0,0
es,precio de la luz hoy por horas,40500,2.88,0.04,LOW,expansion,0,16
es,precio brent,40500,0.09,0,LOW,expansion,0,21
es,linea de metro 1,40500,0,0,LOW,expansion,0,28
es,aeropuerto de la coruña,40500,1.19,0.04,LOW,expansion,0,10
es,noticias sevilla,40500,0,0,LOW,expansion,0,68
es,estados unidos la hora,40500,0,0,LOW,expansion,0,11
es,hora en brasil,40500,0,0,LOW,expansion,0,9
es,centro comercial plaza mar 2,40500,0.15,0.07,LOW,expansion,0,16
es,cadena dial directo,40500,0.02,0.04,LOW,expansion,0,23
pt,sapo desporto,40500,0,0,LOW,expansion,0,17
pt,sapo emprego,40500,0.37,0.08,LOW,expansion,0,21
es,bono cultural joven,40500,1.2,0.01,LOW,expansion,0,31
es,real oviedo hoy,40500,0,0,LOW,expansion,0,26
es,ver antena 3 en directo,40500,0.01,0,LOW,expansion,0,78
es,musicales en madrid,40500,0.4,1,HIGH,expansion,0,9
es,canal sur radio directo,40500,0.02,0,LOW,expansion,0,41
es,radio 3 directo,40500,0.2,0,LOW,expansion,0,21
es,la cuatro en directo,40500,0,0,LOW,expansion,0,51
es,neox en directo,40500,0.04,0,LOW,expansion,0,26
es,radio cope directo,40500,0.04,0.02,LOW,expansion,0,16
es,temperatura madrid hoy,40500,0.2,0,LOW,expansion,0,26
es,galicia incendio,40500,0,0,LOW,expansion,0,0
es,españa carlos iii,40500,0,0,LOW,expansion,0,27
es,carlos iii españa,40500,0,0,LOW,expansion,0,15
es,incendios en galicia,40500,0,0,LOW,expansion,0,19
es,galicia incendios,40500,0,0,LOW,expansion,0,5
es,incendios galicia,40500,0,0,LOW,expansion,0,4
es,incendio en galicia,40500,0,0,LOW,expansion,0,0
es,partidos de real sociedad,40500,0.92,0,LOW,expansion,0,3
es,notas dgt,40500,1.87,0,LOW,expansion,0,32
pt,horário brasília,40500,0,0,LOW,expansion,0,12
pt,horário no brasil,40500,0,0,LOW,expansion,0,26
pt,horário brasilia,40500,0,0,LOW,expansion,0,14
pt,brasil horário,40500,0,0,LOW,expansion,0,17
pt,horário em brasília,40500,0,0,LOW,expansion,0,21
pt,horário em brasil,40500,0,0,LOW,expansion,0,13
pt,brasília horário,40500,0,0,LOW,expansion,0,30
pt,horário do brasil,40500,0,0,LOW,expansion,0,20
pt,greve geral,40500,0,0,LOW,expansion,0,0
pt,horário brasil,40500,0,0,LOW,expansion,0,20
pt,horário brasileiro,40500,0,0,LOW,expansion,0,16
es,horarios f1,40500,0.02,0,LOW,expansion,0,7
es,horarios actual,40500,0.02,0,LOW,expansion,0,62
es,noticias españa hoy,40500,0.53,0,LOW,expansion,0,100
es,últimas noticias españa,40500,0.3,0.01,LOW,expansion,0,100
es,lavado de coches,40500,0.26,0.09,LOW,expansion,0,13
es,patinete eléctrico,40500,0.35,1,HIGH,expansion,0,0
es,lluvia valencia,40500,0,0,LOW,expansion,0,27
es,el port de la selva,40500,1.1,0.04,LOW,expansion,0,0
es,oceanogràfic valencia,40500,0.77,0.71,HIGH,expansion,0,20
es,feria valencia,40500,1.92,0.07,LOW,expansion,0,31
es,port de la selva,40500,1.1,0.04,LOW,expansion,0,0
es,lluvia en valencia,40500,0,0,LOW,expansion,0,77
es,lluvias en valencia,40500,0,0,LOW,expansion,0,71
es,chat valencia,40500,1.4,0.01,LOW,expansion,0,0
es,avenida de andalucía,40500,0.32,0.05,LOW,expansion,0,0
